   6.9932899e-01   1.1006103e+01   1.0905340e-01
   9.2400307e-01   1.7057993e+01   8.1094965e-03
   8.4010685e-01   1.4707128e+01   1.4036381e-02
   4.0450206e-02   1.5788843e+00  -1.3398603e-01
   6.1349171e-01   9.0968316e+00   1.2836945e-01
   7.5933021e-01   1.2388760e+01   1.2600478e-01
   2.6858499e-01   4.4719166e+00  -1.9930175e-01
   1.1821437e-01   3.5364596e+00  -3.6014620e-01
   5.2015453e-02   1.8516907e+00  -1.5095611e-01
   8.0642355e-01   1.3850651e+01   2.5487078e-03
   4.0673998e-01   5.6817032e+00   1.7326349e-02
   2.3581287e-01   3.1547476e+00   6.8687636e-02
   8.4373464e-01   1.4783965e+01   2.2979341e-02
   4.6104338e-01   6.6698372e+00  -2.8145825e-02
   3.3307144e-01   3.8940152e+00   2.4908515e-01
   5.2435688e-01   6.4156503e+00   5.0700937e-01
   8.4804825e-01   1.4950851e+01   3.3031415e-04
   7.8852307e-02   2.9797400e+00  -3.1364818e-01
   4.8613267e-01   6.9627418e+00   2.0370593e-02
   2.0866201e-01   2.7150888e+00   9.1098021e-02
   1.3947519e-01   2.0352242e+00   3.5356869e-02
   2.8232439e-01   3.8907595e+00   2.9786844e-02
   6.0815868e-01   9.0984368e+00   8.2134760e-02
   4.0605614e-01   4.8282098e+00   3.1713847e-01
   7.3186767e-01   1.0749926e+01   5.7616431e-01
   4.2531344e-01   6.0469111e+00  -1.0449704e-02
   7.7932504e-01   1.2923627e+01   1.0837491e-01
   2.6731409e-01   4.3435783e+00  -1.6525852e-01
   7.5933021e-01   1.2514765e+01   7.0085215e-02
   6.5520676e-01   9.6605518e+00   2.6670083e-01
   6.7441580e-01   1.0105939e+01   2.5748599e-01
   3.8885767e-01   6.0702040e+00  -2.0859951e-01
   7.5510421e-01   1.2515024e+01   2.5000457e-02
   6.6331868e-01   1.0357736e+01   4.2344701e-02
   4.1628147e-01   7.0530690e+00  -3.9428505e-01
   6.3020425e-01   9.8400001e+00  -3.5332113e-02
   9.0315955e-01   1.6100365e+01   1.7411044e-01
   4.0414245e-01   5.9559220e+00  -9.3330707e-02
   4.2372398e-01   4.8091044e+00   4.2629703e-01
   8.9671661e-01   1.6188762e+01   4.7529721e-02
   6.6421968e-01   1.0047839e+01   1.8356673e-01
   3.9224444e-01   5.4053588e+00   3.7253992e-02
   4.6291052e-01   6.5583803e+00   2.4756056e-02
   2.2596897e-01   3.6663492e+00  -1.0849016e-01
   4.8559261e-01   6.9746618e+00   1.2330112e-02
   4.1150455e-01   7.1947263e+00  -4.5666627e-01
   1.6709282e-01   3.6021067e+00  -2.6293955e-01
   3.3305995e-01   3.3775355e+00   4.0417210e-01
   6.0693053e-01   8.7794889e+00   2.0540848e-01
   6.0815868e-01   8.9575640e+00   1.4087286e-01
   8.6125378e-01   1.5271842e+01   1.6617327e-02
   6.4672822e-01   9.7706472e+00   1.3907566e-01
   2.8966274e-01   3.4288735e+00   1.9812495e-01
   4.2390272e-01   5.5961219e+00   1.4542845e-01
   5.0460849e-01   6.8414834e+00   1.9328596e-01
   2.7560346e-01   3.7000695e+00   6.0833056e-02
   7.5823574e-01   1.2402752e+01   1.0779955e-01
   4.0673998e-01   4.1012009e+00   5.6206716e-01
   8.2605815e-01   1.3627890e+01   3.4191291e-01
   1.2214089e-01   2.1041574e+00  -2.6045877e-02
   9.5226452e-01   1.7783878e+01   5.7120102e-02
   4.2531344e-01   6.0297829e+00  -4.2669865e-03
   6.4844109e-02   4.0115487e+00  -5.5632503e-01
   5.5959356e-01   8.1224195e+00   8.8742622e-02
   8.3076745e-01   1.4420762e+01   3.1055279e-02
   4.7812925e-01   5.6320392e+00   4.7579210e-01
   1.7931489e-01   3.0037029e+00  -7.4087587e-02
   2.2379123e-01   3.8771174e+00  -1.7543440e-01
   3.9221953e-01   5.5640765e+00  -1.8651054e-02
   9.0211268e-01   1.6447957e+01  -4.6218653e-04
   6.2546707e-02   3.7218142e+00  -5.0080464e-01
   1.4060125e-01   3.0741778e+00  -1.9710473e-01
   8.2168189e-01   1.3757610e+01   2.2498728e-01
   6.7927245e-01   1.1745048e+01  -3.5865004e-01
   6.4842960e-01   1.0069863e+01   2.8190115e-02
   5.1382205e-01   7.4502507e+00   1.9583811e-02
   8.0315955e-01   1.3399531e+01   1.6724292e-01
   5.4851353e-01   8.6089994e+00  -1.8000549e-01
   1.4482708e-01   3.8902678e+00  -3.8858152e-01
   6.4732022e-01   1.0182380e+01  -2.7863718e-02
   1.0254089e-02   1.9365979e+00  -2.5479742e-01
   2.0550970e-01   4.6013439e+00  -4.2525027e-01
   4.0156038e-01   4.7755784e+00   3.1001425e-01
   3.5601403e-01   5.2078996e+00  -7.5696257e-02
   9.7302877e-01   1.8143157e+01   1.8468865e-01
   2.7560346e-01   3.4904356e+00   1.2294721e-01
   1.4033910e-01   4.3976607e+00  -5.1723298e-01
   5.3993903e-01   8.2794563e+00  -1.1637833e-01
   4.2390272e-01   5.8339028e+00   5.8710651e-02
   8.2605815e-01   1.4299933e+01   2.9580714e-02
   2.5927174e-01   3.3935533e+00   8.7642652e-02
   2.4128497e-01   3.5875927e+00  -3.3912268e-02
   2.1693920e-01   4.0450197e+00  -2.4387144e-01
   8.5168059e-01   1.4388959e+01   3.0678832e-01
   7.2985467e-01   1.1679141e+01   1.2556240e-01
   9.4987275e-01   1.7254939e+01   2.7708631e-01
   7.5933021e-01   1.2158085e+01   2.3067566e-01
   3.7016868e-01   6.0067240e+00  -2.7353851e-01
   3.4774878e-01   4.9566843e+00  -3.0098375e-02
   7.2759312e-01   1.1103392e+01   3.6259753e-01
   5.4046196e-02   3.5703455e+00  -4.8262778e-01
   5.6939386e-01   8.4831792e+00   1.9506927e-02
   8.4686300e-01   1.4760722e+01   7.1121340e-02
   1.1710918e-01   2.8133996e+00  -1.9286320e-01
   6.0248753e-01   1.0866946e+01  -5.8046058e-01
   2.2018336e-01   4.1282101e+00  -2.5741639e-01
   4.4306396e-01   6.0255159e+00   1.0149957e-01
   9.7302877e-01   1.8516793e+01   7.9687851e-03
   4.0569240e-01   5.5376983e+00   6.3015203e-02
   2.4305803e-01   3.7547913e+00  -7.6156459e-02
   2.5837963e-01   5.1724589e+00  -4.3218672e-01
   5.0690036e-01   7.4339288e+00  -2.1316436e-02
   8.4006757e-01   1.4657554e+01   3.5613118e-02
   5.2433614e-01   7.4921834e+00   7.7326130e-02
   4.6291052e-01   6.5188109e+00   3.9569433e-02
   7.5128834e-01   1.2545342e+01  -2.7582355e-02
   2.6637353e-01   4.8114639e+00  -3.0696363e-01
   7.5126872e-01   1.4042316e+01  -5.7177258e-01
   1.9075226e-01   3.5488347e+00  -1.8435446e-01
   4.8034606e-01   8.2716166e+00  -4.6152190e-01
   8.4176499e-01   1.4737025e+01   2.0416642e-02
   6.5618005e-01   9.0730185e+00   5.3767688e-01
   7.0534696e-01   1.1368524e+01   1.2640192e-02
   3.2003409e-01   4.6301895e+00  -4.6937562e-02
   4.0714862e-01   6.6691511e+00  -3.1686939e-01
   2.5837963e-01   4.0504189e+00  -1.0928805e-01
   1.6709282e-01   3.3391671e+00  -1.9486512e-01
   7.8664921e-01   1.2664578e+01   3.1310403e-01
   5.7335119e-01   7.5902366e+00   4.2052940e-01
   6.9320144e-01   1.1066539e+01   2.3384106e-02
   6.7927245e-01   1.1157450e+01  -1.4084329e-01
   2.3968825e-01   4.0414814e+00  -1.7113479e-01
   7.2977056e-01   1.1589058e+01   1.6474039e-01
   5.2914469e-01   8.1040737e+00  -1.2427601e-01
   6.6273718e-01   9.8231401e+00   2.6790922e-01
   8.3078817e-01   1.4777215e+01  -1.2232104e-01
   3.4591032e-01   5.0625017e+00  -7.3897456e-02
   6.3163604e-01   9.7196248e+00   2.5963700e-02
   6.7303146e-01   1.0612380e+01   2.4909464e-02
   6.5381787e-01   1.1953463e+01  -5.9502614e-01
   9.9196003e-01   1.9032874e+01   3.8300766e-02
   1.5002891e-01   3.2374890e+00  -2.1363410e-01
   3.4212865e-01   3.9861463e+00   2.6302345e-01
   7.6156727e-01   1.2609129e+01   5.2717584e-02
   6.8877595e-01   1.2556143e+01  -5.5304073e-01
   7.5502539e-01   1.2539856e+01   1.3453330e-02
   2.6928629e-01   4.6474995e+00  -2.4918318e-01
   7.5168059e-01   1.2870937e+01  -1.5783684e-01
   7.0796370e-01   1.1436247e+01   9.4157181e-03
   4.1730450e-01   7.6278055e+00  -5.5273489e-01
   6.3649147e-01   1.0039390e+01  -6.2615230e-02
   2.6637353e-01   4.2876995e+00  -1.5180402e-01
   8.7480192e-01   1.5599571e+01   3.6588068e-02
   7.2704893e-01   1.1707976e+01   8.3725218e-02
   6.3020425e-01   9.9969247e+00  -9.7877789e-02
   7.9460061e-01   1.2533858e+01   4.7332516e-01
   2.7619480e-01   4.4130013e+00  -1.5398442e-01
   5.8335585e-01   8.7406726e+00   2.5340782e-02
   3.7633116e-01   5.2854128e+00  -3.2416523e-03
   7.1951451e-01   1.2088028e+01  -1.4870963e-01
   4.3369073e-01   6.1338954e+00   5.9703908e-03
   2.2497065e-02   1.3069884e+00  -1.3734118e-01
   4.6776076e-01   6.9407033e+00  -8.6828617e-02
   5.2015453e-02   1.5746274e+00  -1.0615306e-01
   6.7990736e-01   1.0720635e+01   4.3510098e-02
   1.5002891e-01   2.8632822e+00  -1.2134840e-01
   4.3276549e-01   6.0688006e+00   2.4339399e-02
   3.4151748e-01   4.6383635e+00   4.7091882e-02
   6.6421968e-01   9.1235323e+00   5.9570817e-01
   6.4732523e-01   9.8622738e+00   1.0547569e-01
   7.3656989e-01   1.2762537e+01  -2.5565744e-01
   1.1710918e-01   3.3930337e+00  -3.2855888e-01
   4.2390272e-01   5.0104707e+00   3.5688854e-01
   7.5823574e-01   1.2206578e+01   1.9617335e-01
   5.4046196e-02   3.0877177e+00  -3.8302232e-01
   7.1951451e-01   1.2331009e+01  -2.4298100e-01
   9.0735420e-01   1.6404070e+01   8.7747764e-02
   3.8670819e-01   5.6962689e+00  -9.2750567e-02
   3.3657779e-01   5.4679779e+00  -2.4602661e-01
   8.8945534e-01   1.5824592e+01   1.2098117e-01
   2.9005454e-01   4.9944747e+00  -2.7948508e-01
   2.0817855e-01   2.1095412e+00   2.3165505e-01
   3.0605614e-01   4.4076089e+00  -3.4795384e-02
   3.3863212e-01   4.6703787e+00   2.3029957e-02
   1.9988942e-01   3.0659332e+00  -2.7602322e-02
   7.1951451e-01   1.1939318e+01  -8.8766975e-02
   2.5418171e-01   4.9943567e+00  -3.9643969e-01
   3.9224444e-01   5.4823905e+00   1.0142964e-02
   6.4732523e-01   9.9677495e+00   6.0954420e-02
   8.6369072e-02   2.6605297e+00  -2.2927459e-01
   4.6417441e-01   6.6418174e+00   1.4623789e-03
   8.4373464e-01   1.4666921e+01   7.5540340e-02
   2.1785416e-01   3.5685621e+00  -1.0725795e-01
   9.7302877e-01   1.8327846e+01   9.5997731e-02
   7.6727748e-01   1.2757525e+01   4.9230237e-02
   2.9715011e-01   4.1013210e+00   2.4942333e-02
   6.6613231e-01   1.0348274e+01   7.2324182e-02
   5.6773100e-01   8.1362740e+00   1.4700766e-01
   3.9224444e-01   4.9098931e+00   2.1164756e-01
